Year/month;CO2;Other WMGHG;O3 (T);O3(S);RFari;total aerosol ERF;ERF LUC;Vapour;BC snow;contrails;Solar;Volcanic;Total;Anthro total
2003;1,590;1,077;0,390;-0,050;-0,360;-0,920;-0,150;0,070;0,040;0,030;0,040;-0,080;2,037;2,077
2004;1,620;1,077;0,390;-0,050;-0,360;-0,910;-0,150;0,070;0,040;0,040;0,010;-0,050;2,087;2,127
2005;1,650;1,088;0,390;-0,050;-0,360;-0,910;-0,150;0,070;0,040;0,040;-0,010;-0,080;2,078;2,168
2006;1,680;1,088;0,400;-0,050;-0,360;-0,910;-0,150;0,070;0,040;0,040;-0,020;-0,100;2,088;2,208
2007;1,710;1,099;0,400;-0,050;-0,350;-0,910;-0,150;0,070;0,040;0,040;-0,020;-0,100;2,129;2,249
2008;1,740;1,099;0,400;-0,050;-0,350;-0,900;-0,150;0,070;0,040;0,050;-0,020;-0,200;2,079;2,299
2009;1,760;1,110;0,400;-0,050;-0,350;-0,900;-0,150;0,070;0,040;0,040;-0,030;-0,260;2,030;2,320
2010;1,790;1,121;0,400;-0,050;-0,350;-0,900;-0,150;0,070;0,040;0,050;0,000;-0,200;2,171;2,371
2011;1,820;1,121;0,400;-0,050;-0,350;-0,900;-0,150;0,070;0,040;0,050;0,030;-0,260;2,171;2,401
2012;1,845;1,141;0,404;-0,050;-0,332;-0,890;-0,152;0,074;0,040;0,050;0,029;-0,237;2,253;2,462
2013;1,882;1,149;0,408;-0,050;-0,313;-0,881;-0,154;0,075;0,040;0,050;0,027;-0,224;2,322;2,519
2014;1,909;1,159;0,413;-0,050;-0,295;-0,871;-0,156;0,076;0,040;0,050;0,025;-0,211;2,384;2,569
2015,457763;1,948;1,169;0,417;-0,050;-0,276;-0,861;-0,158;0,077;0,040;0,050;0,011;-0,197;2,444;2,631
2015,541096;1,951;1,170;0,417;-0,050;-0,275;-0,861;-0,159;0,077;0,040;0,050;0,037;-0,196;2,475;2,635
2015,624429;1,953;1,170;0,418;-0,050;-0,273;-0,860;-0,159;0,077;0,040;0,050;-0,015;-0,195;2,429;2,639
2015,707763;1,956;1,171;0,418;-0,050;-0,272;-0,859;-0,159;0,077;0,040;0,050;-0,025;-0,194;2,425;2,644
2015,791096;1,959;1,172;0,418;-0,050;-0,270;-0,858;-0,159;0,077;0,040;0,050;0,011;-0,193;2,467;2,650
2015,874429;1,963;1,173;0,419;-0,050;-0,269;-0,857;-0,159;0,077;0,040;0,050;0,020;-0,192;2,482;2,655
2015,957763;1,970;1,173;0,419;-0,050;-0,267;-0,857;-0,159;0,077;0,040;0,050;0,000;-0,191;2,473;2,664
2016,041096;1,976;1,175;0,419;-0,050;-0,266;-0,856;-0,160;0,077;0,040;0,050;0,007;-0,190;2,489;2,672
2016,124429;1,980;1,175;0,420;-0,050;-0,264;-0,855;-0,160;0,077;0,040;0,050;0,009;-0,189;2,498;2,677
2016,207763;1,984;1,176;0,420;-0,050;-0,262;-0,854;-0,160;0,078;0,040;0,050;0,009;-0,188;2,504;2,683
2016,291096;1,989;1,176;0,420;-0,050;-0,261;-0,853;-0,160;0,078;0,040;0,050;0,008;-0,186;2,511;2,689
2016,374429;1,993;1,176;0,421;-0,050;-0,259;-0,853;-0,160;0,078;0,040;0,050;0,007;-0,185;2,515;2,694
2016,457763;1,997;1,176;0,421;-0,050;-0,258;-0,852;-0,161;0,078;0,040;0,050;0,006;-0,184;2,521;2,699
2016,541096;2,001;1,177;0,421;-0,050;-0,256;-0,851;-0,161;0,078;0,040;0,050;0,005;-0,183;2,527;2,705
2016,624429;2,004;1,177;0,422;-0,050;-0,255;-0,850;-0,161;0,078;0,040;0,050;0,004;-0,182;2,532;2,709
2016,707763;2,005;1,178;0,422;-0,050;-0,253;-0,849;-0,161;0,078;0,040;0,050;0,003;-0,181;2,535;2,713
2016,791096;2,008;1,179;0,422;-0,050;-0,252;-0,849;-0,161;0,078;0,040;0,050;0,003;-0,180;2,540;2,717
2016,874429;2,009;1,179;0,423;-0,050;-0,250;-0,848;-0,161;0,078;0,040;0,050;0,002;-0,179;2,543;2,720
2016,957763;2,011;1,180;0,423;-0,050;-0,249;-0,847;-0,162;0,078;0,040;0,050;0,001;-0,178;2,547;2,724
2017,041096;2,013;1,180;0,424;-0,050;-0,247;-0,846;-0,162;0,078;0,040;0,050;0,000;-0,177;2,551;2,728
2017,124429;2,016;1,181;0,424;-0,050;-0,246;-0,845;-0,162;0,078;0,040;0,050;-0,001;-0,175;2,556;2,732
2017,207763;2,018;1,181;0,424;-0,050;-0,244;-0,845;-0,162;0,079;0,040;0,050;-0,002;-0,174;2,560;2,735
2017,291096;2,020;1,182;0,425;-0,050;-0,243;-0,844;-0,162;0,079;0,040;0,050;0,000;-0,173;2,565;2,738
2017,374429;2,023;1,182;0,425;-0,050;-0,241;-0,843;-0,162;0,079;0,040;0,050;0,000;-0,172;2,571;2,743
2017,457763;2,027;1,182;0,425;-0,050;-0,239;-0,842;-0,163;0,079;0,040;0,050;0,000;-0,171;2,578;2,749
2017,541096;2,029;1,183;0,426;-0,050;-0,238;-0,841;-0,163;0,079;0,040;0,050;0,000;-0,170;2,582;2,752
2017,624429;2,028;1,184;0,426;-0,050;-0,236;-0,841;-0,163;0,079;0,040;0,050;0,000;-0,169;2,584;2,753
2017,707763;2,028;1,184;0,426;-0,050;-0,235;-0,840;-0,163;0,079;0,040;0,050;0,000;-0,168;2,587;2,755
2017,791096;2,032;1,185;0,427;-0,050;-0,233;-0,839;-0,163;0,079;0,040;0,050;0,000;-0,167;2,594;2,760
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
